Series	State	Date	Jobs
SMS13000003000000001	GA	2012-05-01	353.9
SMS13000003000000001	GA	2012-06-01	354.1
SMS13000003000000001	GA	2012-07-01	354.0
SMS13000003000000001	GA	2012-08-01	353.8
SMS13000003000000001	GA	2012-09-01	354.8
SMS13000003000000001	GA	2012-10-01	355.8
SMS13000003000000001	GA	2012-11-01	356.3
SMS13000003000000001	GA	2012-12-01	356.0
SMS13000003000000001	GA	2013-01-01	355.9
SMS13000003000000001	GA	2013-02-01	356.7
SMS13000003000000001	GA	2013-03-01	356.8
SMS13000003000000001	GA	2013-04-01	356.2
SMS13000003000000001	GA	2013-05-01	356.0
SMS13000003000000001	GA	2013-06-01	356.1
SMS13000003000000001	GA	2013-07-01	356.8
SMS13000003000000001	GA	2013-08-01	357.0
SMS13000003000000001	GA	2013-09-01	357.3
SMS13000003000000001	GA	2013-10-01	358.8
SMS13000003000000001	GA	2013-11-01	359.1
SMS13000003000000001	GA	2013-12-01	360.4
SMS13000003000000001	GA	2014-01-01	361.3
SMS13000003000000001	GA	2014-02-01	362.5
SMS13000003000000001	GA	2014-03-01	363.8
SMS13000003000000001	GA	2014-04-01	365.0
SMS13000003000000001	GA	2014-05-01	366.1
SMS13000003000000001	GA	2014-06-01	367.1
SMS13000003000000001	GA	2014-07-01	368.2
SMS13000003000000001	GA	2014-08-01	369.7
SMS13000003000000001	GA	2014-09-01	370.7
SMS13000003000000001	GA	2014-10-01	370.9
SMS13000003000000001	GA	2014-11-01	372.5
SMS13000003000000001	GA	2014-12-01	373.3
SMS13000003000000001	GA	2015-01-01	374.3
SMS13000003000000001	GA	2015-02-01	376.0
SMS13000003000000001	GA	2015-03-01	375.9
SMS13000003000000001	GA	2015-04-01	376.5
SMS13000003000000001	GA	2015-05-01	377.1
SMS13000003000000001	GA	2015-06-01	378.3
SMS13000003000000001	GA	2015-07-01	379.0
SMS13000003000000001	GA	2015-08-01	379.6
SMS13000003000000001	GA	2015-09-01	379.9
SMS13000003000000001	GA	2015-10-01	383.5
SMS13000003000000001	GA	2015-11-01	385.3
SMS13000003000000001	GA	2015-12-01	385.6
SMS13000003000000001	GA	2016-01-01	386.3
SMS13000003000000001	GA	2016-02-01	385.1
SMS15000003000000001	HI	1990-01-01	21.3
SMS15000003000000001	HI	1990-02-01	21.2
SMS15000003000000001	HI	1990-03-01	21.2
SMS15000003000000001	HI	1990-04-01	20.7
SMS15000003000000001	HI	1990-05-01	20.5
SMS15000003000000001	HI	1990-06-01	20.4
SMS15000003000000001	HI	1990-07-01	20.4
SMS15000003000000001	HI	1990-08-01	20.4
SMS15000003000000001	HI	1990-09-01	20.4
SMS15000003000000001	HI	1990-10-01	20.3
SMS15000003000000001	HI	1990-11-01	20.3
SMS15000003000000001	HI	1990-12-01	20.3
SMS15000003000000001	HI	1991-01-01	20.9
SMS15000003000000001	HI	1991-02-01	20.6
SMS15000003000000001	HI	1991-03-01	20.3
SMS15000003000000001	HI	1991-04-01	20.0
SMS15000003000000001	HI	1991-05-01	19.9
SMS15000003000000001	HI	1991-06-01	19.8
SMS15000003000000001	HI	1991-07-01	19.8
SMS15000003000000001	HI	1991-08-01	19.7
SMS15000003000000001	HI	1991-09-01	19.7
SMS15000003000000001	HI	1991-10-01	19.6
SMS15000003000000001	HI	1991-11-01	19.4
SMS15000003000000001	HI	1991-12-01	19.2
SMS15000003000000001	HI	1992-01-01	19.1
SMS15000003000000001	HI	1992-02-01	19.1
SMS15000003000000001	HI	1992-03-01	19.0
SMS15000003000000001	HI	1992-04-01	18.9
SMS15000003000000001	HI	1992-05-01	18.8
SMS15000003000000001	HI	1992-06-01	18.8
SMS15000003000000001	HI	1992-07-01	19.3
SMS15000003000000001	HI	1992-08-01	19.0
SMS15000003000000001	HI	1992-09-01	18.7
SMS15000003000000001	HI	1992-10-01	18.6
SMS15000003000000001	HI	1992-11-01	18.5
SMS15000003000000001	HI	1992-12-01	18.4
SMS15000003000000001	HI	1993-01-01	18.2
SMS15000003000000001	HI	1993-02-01	18.0
SMS15000003000000001	HI	1993-03-01	18.0
SMS15000003000000001	HI	1993-04-01	17.9
SMS15000003000000001	HI	1993-05-01	17.8
SMS15000003000000001	HI	1993-06-01	17.6
SMS15000003000000001	HI	1993-07-01	17.5
SMS15000003000000001	HI	1993-08-01	17.4
SMS15000003000000001	HI	1993-09-01	17.3
SMS15000003000000001	HI	1993-10-01	17.2
SMS15000003000000001	HI	1993-11-01	17.1
SMS15000003000000001	HI	1993-12-01	17.1
SMS15000003000000001	HI	1994-01-01	16.9
SMS15000003000000001	HI	1994-02-01	17.0
SMS15000003000000001	HI	1994-03-01	17.1
SMS15000003000000001	HI	1994-04-01	17.2
SMS15000003000000001	HI	1994-05-01	17.1
SMS15000003000000001	HI	1994-06-01	16.9
SMS15000003000000001	HI	1994-07-01	16.9
SMS15000003000000001	HI	1994-08-01	16.7
SMS15000003000000001	HI	1994-09-01	16.9
SMS15000003000000001	HI	1994-10-01	16.5
SMS15000003000000001	HI	1994-11-01	16.4
SMS15000003000000001	HI	1994-12-01	16.3
SMS15000003000000001	HI	1995-01-01	16.6
SMS15000003000000001	HI	1995-02-01	16.4
SMS15000003000000001	HI	1995-03-01	16.2
SMS15000003000000001	HI	1995-04-01	16.2
SMS15000003000000001	HI	1995-05-01	16.2
SMS15000003000000001	HI	1995-06-01	16.2
SMS15000003000000001	HI	1995-07-01	16.2
SMS15000003000000001	HI	1995-08-01	16.3
SMS15000003000000001	HI	1995-09-01	16.3
SMS15000003000000001	HI	1995-10-01	16.3
SMS15000003000000001	HI	1995-11-01	16.3
SMS15000003000000001	HI	1995-12-01	16.3
SMS15000003000000001	HI	1996-01-01	16.3
SMS15000003000000001	HI	1996-02-01	16.2
SMS15000003000000001	HI	1996-03-01	16.1
SMS15000003000000001	HI	1996-04-01	16.0
SMS15000003000000001	HI	1996-05-01	15.9
SMS15000003000000001	HI	1996-06-01	15.8
SMS15000003000000001	HI	1996-07-01	16.2
SMS15000003000000001	HI	1996-08-01	16.1
SMS15000003000000001	HI	1996-09-01	15.9
SMS15000003000000001	HI	1996-10-01	15.9
SMS15000003000000001	HI	1996-11-01	15.8
SMS15000003000000001	HI	1996-12-01	15.9
SMS15000003000000001	HI	1997-01-01	15.9
SMS15000003000000001	HI	1997-02-01	15.9
SMS15000003000000001	HI	1997-03-01	16.0
SMS15000003000000001	HI	1997-04-01	15.9
SMS15000003000000001	HI	1997-05-01	15.7
SMS15000003000000001	HI	1997-06-01	15.9
SMS15000003000000001	HI	1997-07-01	15.9
SMS15000003000000001	HI	1997-08-01	15.9
SMS15000003000000001	HI	1997-09-01	15.6
SMS15000003000000001	HI	1997-10-01	15.7
SMS15000003000000001	HI	1997-11-01	15.7
SMS15000003000000001	HI	1997-12-01	15.8
SMS15000003000000001	HI	1998-01-01	15.9
SMS15000003000000001	HI	1998-02-01	15.7
SMS15000003000000001	HI	1998-03-01	15.8
SMS15000003000000001	HI	1998-04-01	15.7
SMS15000003000000001	HI	1998-05-01	15.7
SMS15000003000000001	HI	1998-06-01	15.7
SMS15000003000000001	HI	1998-07-01	15.8
SMS15000003000000001	HI	1998-08-01	15.6
SMS15000003000000001	HI	1998-09-01	15.6
SMS15000003000000001	HI	1998-10-01	15.6
SMS15000003000000001	HI	1998-11-01	15.6
SMS15000003000000001	HI	1998-12-01	15.6
SMS15000003000000001	HI	1999-01-01	15.6
SMS15000003000000001	HI	1999-02-01	15.7
SMS15000003000000001	HI	1999-03-01	15.7
SMS15000003000000001	HI	1999-04-01	15.8
SMS15000003000000001	HI	1999-05-01	15.9
SMS15000003000000001	HI	1999-06-01	15.8
SMS15000003000000001	HI	1999-07-01	16.0
SMS15000003000000001	HI	1999-08-01	16.0
SMS15000003000000001	HI	1999-09-01	16.0
SMS15000003000000001	HI	1999-10-01	16.1
SMS15000003000000001	HI	1999-11-01	16.1
SMS15000003000000001	HI	1999-12-01	16.2
SMS15000003000000001	HI	2000-01-01	16.3
SMS15000003000000001	HI	2000-02-01	16.2
SMS15000003000000001	HI	2000-03-01	16.3
SMS15000003000000001	HI	2000-04-01	16.3
SMS15000003000000001	HI	2000-05-01	16.3
SMS15000003000000001	HI	2000-06-01	16.4
SMS15000003000000001	HI	2000-07-01	16.4
SMS15000003000000001	HI	2000-08-01	16.6
SMS15000003000000001	HI	2000-09-01	16.6
SMS15000003000000001	HI	2000-10-01	16.7
SMS15000003000000001	HI	2000-11-01	16.6
SMS15000003000000001	HI	2000-12-01	16.6
SMS15000003000000001	HI	2001-01-01	16.8
SMS15000003000000001	HI	2001-02-01	16.8
SMS15000003000000001	HI	2001-03-01	16.7
SMS15000003000000001	HI	2001-04-01	16.6
SMS15000003000000001	HI	2001-05-01	16.7
SMS15000003000000001	HI	2001-06-01	16.5
SMS15000003000000001	HI	2001-07-01	16.4
SMS15000003000000001	HI	2001-08-01	16.5
SMS15000003000000001	HI	2001-09-01	16.5
SMS15000003000000001	HI	2001-10-01	16.0
SMS15000003000000001	HI	2001-11-01	15.9
SMS15000003000000001	HI	2001-12-01	15.9
SMS15000003000000001	HI	2002-01-01	15.8
SMS15000003000000001	HI	2002-02-01	15.7
SMS15000003000000001	HI	2002-03-01	15.8
SMS15000003000000001	HI	2002-04-01	15.2
SMS15000003000000001	HI	2002-05-01	15.2
SMS15000003000000001	HI	2002-06-01	15.3
SMS15000003000000001	HI	2002-07-01	15.2
SMS15000003000000001	HI	2002-08-01	15.1
SMS15000003000000001	HI	2002-09-01	15.0
SMS15000003000000001	HI	2002-10-01	14.9
SMS15000003000000001	HI	2002-11-01	14.9
SMS15000003000000001	HI	2002-12-01	14.9
SMS15000003000000001	HI	2003-01-01	14.8
SMS15000003000000001	HI	2003-02-01	14.8
SMS15000003000000001	HI	2003-03-01	14.8
SMS15000003000000001	HI	2003-04-01	15.0
SMS15000003000000001	HI	2003-05-01	14.9
SMS15000003000000001	HI	2003-06-01	14.9
SMS15000003000000001	HI	2003-07-01	15.0
SMS15000003000000001	HI	2003-08-01	15.0
SMS15000003000000001	HI	2003-09-01	15.2
SMS15000003000000001	HI	2003-10-01	15.3
SMS15000003000000001	HI	2003-11-01	15.3
SMS15000003000000001	HI	2003-12-01	15.4
SMS15000003000000001	HI	2004-01-01	15.4
SMS15000003000000001	HI	2004-02-01	15.5
SMS15000003000000001	HI	2004-03-01	15.4
SMS15000003000000001	HI	2004-04-01	15.5
SMS15000003000000001	HI	2004-05-01	15.4
SMS15000003000000001	HI	2004-06-01	15.5
SMS15000003000000001	HI	2004-07-01	15.4
SMS15000003000000001	HI	2004-08-01	15.3
SMS15000003000000001	HI	2004-09-01	15.3
SMS15000003000000001	HI	2004-10-01	15.3
SMS15000003000000001	HI	2004-11-01	15.3
SMS15000003000000001	HI	2004-12-01	15.3
SMS15000003000000001	HI	2005-01-01	15.3
SMS15000003000000001	HI	2005-02-01	15.3
SMS15000003000000001	HI	2005-03-01	15.2
SMS15000003000000001	HI	2005-04-01	15.2
SMS15000003000000001	HI	2005-05-01	15.2
SMS15000003000000001	HI	2005-06-01	15.1
SMS15000003000000001	HI	2005-07-01	15.1
SMS15000003000000001	HI	2005-08-01	15.2
SMS15000003000000001	HI	2005-09-01	15.2
SMS15000003000000001	HI	2005-10-01	15.2
SMS15000003000000001	HI	2005-11-01	15.1
SMS15000003000000001	HI	2005-12-01	15.2
SMS15000003000000001	HI	2006-01-01	15.1
SMS15000003000000001	HI	2006-02-01	15.2
SMS15000003000000001	HI	2006-03-01	15.2
SMS15000003000000001	HI	2006-04-01	15.2
SMS15000003000000001	HI	2006-05-01	15.3
SMS15000003000000001	HI	2006-06-01	15.3
SMS15000003000000001	HI	2006-07-01	15.4
SMS15000003000000001	HI	2006-08-01	15.4
SMS15000003000000001	HI	2006-09-01	15.4
SMS15000003000000001	HI	2006-10-01	15.3
SMS15000003000000001	HI	2006-11-01	15.4
SMS15000003000000001	HI	2006-12-01	15.4
SMS15000003000000001	HI	2007-01-01	15.4
SMS15000003000000001	HI	2007-02-01	15.4
SMS15000003000000001	HI	2007-03-01	15.3
SMS15000003000000001	HI	2007-04-01	15.3
SMS15000003000000001	HI	2007-05-01	15.4
SMS15000003000000001	HI	2007-06-01	15.4
SMS15000003000000001	HI	2007-07-01	15.3
SMS15000003000000001	HI	2007-08-01	15.3
SMS15000003000000001	HI	2007-09-01	15.2
SMS15000003000000001	HI	2007-10-01	15.1
SMS15000003000000001	HI	2007-11-01	15.1
SMS15000003000000001	HI	2007-12-01	15.1
SMS15000003000000001	HI	2008-01-01	15.1
SMS15000003000000001	HI	2008-02-01	15.2
SMS15000003000000001	HI	2008-03-01	15.1
SMS15000003000000001	HI	2008-04-01	15.2
SMS15000003000000001	HI	2008-05-01	15.1
SMS15000003000000001	HI	2008-06-01	15.1
SMS15000003000000001	HI	2008-07-01	15.0
SMS15000003000000001	HI	2008-08-01	15.0
SMS15000003000000001	HI	2008-09-01	14.6
SMS15000003000000001	HI	2008-10-01	14.4
SMS15000003000000001	HI	2008-11-01	14.4
SMS15000003000000001	HI	2008-12-01	14.3
SMS15000003000000001	HI	2009-01-01	14.2
SMS15000003000000001	HI	2009-02-01	14.0
SMS15000003000000001	HI	2009-03-01	13.9
SMS15000003000000001	HI	2009-04-01	13.8
SMS15000003000000001	HI	2009-05-01	13.8
SMS15000003000000001	HI	2009-06-01	13.6
SMS15000003000000001	HI	2009-07-01	13.6
SMS15000003000000001	HI	2009-08-01	13.6
SMS15000003000000001	HI	2009-09-01	13.6
SMS15000003000000001	HI	2009-10-01	13.5
SMS15000003000000001	HI	2009-11-01	13.4
SMS15000003000000001	HI	2009-12-01	13.3
SMS15000003000000001	HI	2010-01-01	13.3
SMS15000003000000001	HI	2010-02-01	13.2
SMS15000003000000001	HI	2010-03-01	13.1
SMS15000003000000001	HI	2010-04-01	13.0
SMS15000003000000001	HI	2010-05-01	13.0
SMS15000003000000001	HI	2010-06-01	12.8
SMS15000003000000001	HI	2010-07-01	12.9
SMS15000003000000001	HI	2010-08-01	12.9
SMS15000003000000001	HI	2010-09-01	12.8
SMS15000003000000001	HI	2010-10-01	13.0
SMS15000003000000001	HI	2010-11-01	13.0
SMS15000003000000001	HI	2010-12-01	13.0
SMS15000003000000001	HI	2011-01-01	13.1
SMS15000003000000001	HI	2011-02-01	13.3
SMS15000003000000001	HI	2011-03-01	13.2
SMS15000003000000001	HI	2011-04-01	13.3
SMS15000003000000001	HI	2011-05-01	13.3
SMS15000003000000001	HI	2011-06-01	13.3
SMS15000003000000001	HI	2011-07-01	13.3
SMS15000003000000001	HI	2011-08-01	13.3
SMS15000003000000001	HI	2011-09-01	13.4
SMS15000003000000001	HI	2011-10-01	13.4
SMS15000003000000001	HI	2011-11-01	13.3
SMS15000003000000001	HI	2011-12-01	13.3
SMS15000003000000001	HI	2012-01-01	13.4
SMS15000003000000001	HI	2012-02-01	13.4
SMS15000003000000001	HI	2012-03-01	13.3
SMS15000003000000001	HI	2012-04-01	13.3
SMS15000003000000001	HI	2012-05-01	13.2
SMS15000003000000001	HI	2012-06-01	13.3
SMS15000003000000001	HI	2012-07-01	13.2
SMS15000003000000001	HI	2012-08-01	13.2
SMS15000003000000001	HI	2012-09-01	13.3
SMS15000003000000001	HI	2012-10-01	13.3
SMS15000003000000001	HI	2012-11-01	13.4
SMS15000003000000001	HI	2012-12-01	13.4
SMS15000003000000001	HI	2013-01-01	13.5
SMS15000003000000001	HI	2013-02-01	13.4
SMS15000003000000001	HI	2013-03-01	13.5
SMS15000003000000001	HI	2013-04-01	13.4
SMS15000003000000001	HI	2013-05-01	13.6
SMS15000003000000001	HI	2013-06-01	13.6
SMS15000003000000001	HI	2013-07-01	13.6
SMS15000003000000001	HI	2013-08-01	13.5
SMS15000003000000001	HI	2013-09-01	13.6
SMS15000003000000001	HI	2013-10-01	13.6
SMS15000003000000001	HI	2013-11-01	13.7
SMS15000003000000001	HI	2013-12-01	13.6
SMS15000003000000001	HI	2014-01-01	13.6
SMS15000003000000001	HI	2014-02-01	13.6
SMS15000003000000001	HI	2014-03-01	13.7
SMS15000003000000001	HI	2014-04-01	13.8
SMS15000003000000001	HI	2014-05-01	13.8
SMS15000003000000001	HI	2014-06-01	13.8
SMS15000003000000001	HI	2014-07-01	14.0
SMS15000003000000001	HI	2014-08-01	14.1
SMS15000003000000001	HI	2014-09-01	13.9
SMS15000003000000001	HI	2014-10-01	13.9
SMS15000003000000001	HI	2014-11-01	14.0
SMS15000003000000001	HI	2014-12-01	14.0
SMS15000003000000001	HI	2015-01-01	14.1
SMS15000003000000001	HI	2015-02-01	14.2
SMS15000003000000001	HI	2015-03-01	14.1
SMS15000003000000001	HI	2015-04-01	14.0
SMS15000003000000001	HI	2015-05-01	14.1
SMS15000003000000001	HI	2015-06-01	14.0
SMS15000003000000001	HI	2015-07-01	14.1
SMS15000003000000001	HI	2015-08-01	14.0
SMS15000003000000001	HI	2015-09-01	13.8
SMS15000003000000001	HI	2015-10-01	13.8
SMS15000003000000001	HI	2015-11-01	13.8
SMS15000003000000001	HI	2015-12-01	13.7
SMS15000003000000001	HI	2016-01-01	14.1
SMS15000003000000001	HI	2016-02-01	14.3
SMS16000003000000001	ID	1990-01-01	51.3
SMS16000003000000001	ID	1990-02-01	52.6
SMS16000003000000001	ID	1990-03-01	53.0
SMS16000003000000001	ID	1990-04-01	52.9
SMS16000003000000001	ID	1990-05-01	52.8
SMS16000003000000001	ID	1990-06-01	52.7
SMS16000003000000001	ID	1990-07-01	51.9
SMS16000003000000001	ID	1990-08-01	52.3
SMS16000003000000001	ID	1990-09-01	53.7
SMS16000003000000001	ID	1990-10-01	53.1
SMS16000003000000001	ID	1990-11-01	52.2
SMS16000003000000001	ID	1990-12-01	52.1
SMS16000003000000001	ID	1991-01-01	53.8
SMS16000003000000001	ID	1991-02-01	54.2
SMS16000003000000001	ID	1991-03-01	54.2
SMS16000003000000001	ID	1991-04-01	54.6
SMS16000003000000001	ID	1991-05-01	55.1
SMS16000003000000001	ID	1991-06-01	55.2
SMS16000003000000001	ID	1991-07-01	55.5
SMS16000003000000001	ID	1991-08-01	55.8
SMS16000003000000001	ID	1991-09-01	56.3
SMS16000003000000001	ID	1991-10-01	56.4
SMS16000003000000001	ID	1991-11-01	56.8
SMS16000003000000001	ID	1991-12-01	56.5
SMS16000003000000001	ID	1992-01-01	56.6
SMS16000003000000001	ID	1992-02-01	56.9
SMS16000003000000001	ID	1992-03-01	56.9
SMS16000003000000001	ID	1992-04-01	57.2
SMS16000003000000001	ID	1992-05-01	57.4
SMS16000003000000001	ID	1992-06-01	57.6
SMS16000003000000001	ID	1992-07-01	57.9
SMS16000003000000001	ID	1992-08-01	58.2
SMS16000003000000001	ID	1992-09-01	58.2
SMS16000003000000001	ID	1992-10-01	58.7
SMS16000003000000001	ID	1992-11-01	59.6
SMS16000003000000001	ID	1992-12-01	59.4
SMS16000003000000001	ID	1993-01-01	59.9
SMS16000003000000001	ID	1993-02-01	60.3
SMS16000003000000001	ID	1993-03-01	60.4
SMS16000003000000001	ID	1993-04-01	60.7
SMS16000003000000001	ID	1993-05-01	60.7
SMS16000003000000001	ID	1993-06-01	61.0
SMS16000003000000001	ID	1993-07-01	61.2
SMS16000003000000001	ID	1993-08-01	61.3
SMS16000003000000001	ID	1993-09-01	61.3
SMS16000003000000001	ID	1993-10-01	62.1
SMS16000003000000001	ID	1993-11-01	61.6
SMS16000003000000001	ID	1993-12-01	62.0
SMS16000003000000001	ID	1994-01-01	61.0
SMS16000003000000001	ID	1994-02-01	61.3
SMS16000003000000001	ID	1994-03-01	62.0
SMS16000003000000001	ID	1994-04-01	62.4
SMS16000003000000001	ID	1994-05-01	62.8
SMS16000003000000001	ID	1994-06-01	63.2
SMS16000003000000001	ID	1994-07-01	63.6
SMS16000003000000001	ID	1994-08-01	63.7
SMS16000003000000001	ID	1994-09-01	64.1
SMS16000003000000001	ID	1994-10-01	63.8
SMS16000003000000001	ID	1994-11-01	63.7
SMS16000003000000001	ID	1994-12-01	64.2
SMS16000003000000001	ID	1995-01-01	62.7
SMS16000003000000001	ID	1995-02-01	62.9
SMS16000003000000001	ID	1995-03-01	63.2
SMS16000003000000001	ID	1995-04-01	62.8
SMS16000003000000001	ID	1995-05-01	62.4
SMS16000003000000001	ID	1995-06-01	62.6
SMS16000003000000001	ID	1995-07-01	62.6
SMS16000003000000001	ID	1995-08-01	62.8
SMS16000003000000001	ID	1995-09-01	63.3
SMS16000003000000001	ID	1995-10-01	64.3
SMS16000003000000001	ID	1995-11-01	63.8
SMS16000003000000001	ID	1995-12-01	63.9
SMS16000003000000001	ID	1996-01-01	64.6
SMS16000003000000001	ID	1996-02-01	64.8
SMS16000003000000001	ID	1996-03-01	65.2
SMS16000003000000001	ID	1996-04-01	65.4
SMS16000003000000001	ID	1996-05-01	65.9
SMS16000003000000001	ID	1996-06-01	66.1
SMS16000003000000001	ID	1996-07-01	66.2
SMS16000003000000001	ID	1996-08-01	66.5
SMS16000003000000001	ID	1996-09-01	66.5
SMS16000003000000001	ID	1996-10-01	66.8
SMS16000003000000001	ID	1996-11-01	67.2
SMS16000003000000001	ID	1996-12-01	67.3
SMS16000003000000001	ID	1997-01-01	67.4
SMS16000003000000001	ID	1997-02-01	67.3
SMS16000003000000001	ID	1997-03-01	67.6
SMS16000003000000001	ID	1997-04-01	67.9
SMS16000003000000001	ID	1997-05-01	67.8
SMS16000003000000001	ID	1997-06-01	68.0
SMS16000003000000001	ID	1997-07-01	67.8
SMS16000003000000001	ID	1997-08-01	68.5
SMS16000003000000001	ID	1997-09-01	68.9
SMS16000003000000001	ID	1997-10-01	68.9
SMS16000003000000001	ID	1997-11-01	69.3
SMS16000003000000001	ID	1997-12-01	69.8
SMS16000003000000001	ID	1998-01-01	69.5
SMS16000003000000001	ID	1998-02-01	69.7
SMS16000003000000001	ID	1998-03-01	69.6
SMS16000003000000001	ID	1998-04-01	69.5
SMS16000003000000001	ID	1998-05-01	69.4
SMS16000003000000001	ID	1998-06-01	69.4
SMS16000003000000001	ID	1998-07-01	69.1
SMS16000003000000001	ID	1998-08-01	69.6
SMS16000003000000001	ID	1998-09-01	69.1
SMS16000003000000001	ID	1998-10-01	68.9
SMS16000003000000001	ID	1998-11-01	68.7
SMS16000003000000001	ID	1998-12-01	68.7
SMS16000003000000001	ID	1999-01-01	68.3
SMS16000003000000001	ID	1999-02-01	68.5
SMS16000003000000001	ID	1999-03-01	68.5
SMS16000003000000001	ID	1999-04-01	69.0
SMS16000003000000001	ID	1999-05-01	69.1
SMS16000003000000001	ID	1999-06-01	68.8
SMS16000003000000001	ID	1999-07-01	69.4
SMS16000003000000001	ID	1999-08-01	69.4
SMS16000003000000001	ID	1999-09-01	69.2
SMS16000003000000001	ID	1999-10-01	69.1
SMS16000003000000001	ID	1999-11-01	68.9
SMS16000003000000001	ID	1999-12-01	69.3
SMS16000003000000001	ID	2000-01-01	69.8
SMS16000003000000001	ID	2000-02-01	69.9
SMS16000003000000001	ID	2000-03-01	70.0
SMS16000003000000001	ID	2000-04-01	70.0
SMS16000003000000001	ID	2000-05-01	70.0
SMS16000003000000001	ID	2000-06-01	70.1
SMS16000003000000001	ID	2000-07-01	70.3
SMS16000003000000001	ID	2000-08-01	70.2
SMS16000003000000001	ID	2000-09-01	70.3
SMS16000003000000001	ID	2000-10-01	70.5
SMS16000003000000001	ID	2000-11-01	71.2
SMS16000003000000001	ID	2000-12-01	71.3
SMS16000003000000001	ID	2001-01-01	71.1
SMS16000003000000001	ID	2001-02-01	71.2
SMS16000003000000001	ID	2001-03-01	70.9
SMS16000003000000001	ID	2001-04-01	70.3
SMS16000003000000001	ID	2001-05-01	70.0
SMS16000003000000001	ID	2001-06-01	69.6
SMS16000003000000001	ID	2001-07-01	69.1
SMS16000003000000001	ID	2001-08-01	68.7
SMS16000003000000001	ID	2001-09-01	68.2
SMS16000003000000001	ID	2001-10-01	67.2
SMS16000003000000001	ID	2001-11-01	65.8
SMS16000003000000001	ID	2001-12-01	65.9
SMS16000003000000001	ID	2002-01-01	65.5
SMS16000003000000001	ID	2002-02-01	65.1
SMS16000003000000001	ID	2002-03-01	65.0
SMS16000003000000001	ID	2002-04-01	65.4
SMS16000003000000001	ID	2002-05-01	65.4
SMS16000003000000001	ID	2002-06-01	65.5
SMS16000003000000001	ID	2002-07-01	65.8
SMS16000003000000001	ID	2002-08-01	65.7
SMS16000003000000001	ID	2002-09-01	65.7
SMS16000003000000001	ID	2002-10-01	65.4
SMS16000003000000001	ID	2002-11-01	65.4
SMS16000003000000001	ID	2002-12-01	65.3
SMS16000003000000001	ID	2003-01-01	64.9
SMS16000003000000001	ID	2003-02-01	64.4
SMS16000003000000001	ID	2003-03-01	63.0
SMS16000003000000001	ID	2003-04-01	62.9
SMS16000003000000001	ID	2003-05-01	62.4
SMS16000003000000001	ID	2003-06-01	62.1
SMS16000003000000001	ID	2003-07-01	61.6
SMS16000003000000001	ID	2003-08-01	61.2
SMS16000003000000001	ID	2003-09-01	61.4
SMS16000003000000001	ID	2003-10-01	61.8
SMS16000003000000001	ID	2003-11-01	61.5
